Time,State,action,reward,visualization,subtask
00:34:31,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:37,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:40,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:42,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:49,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:51,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:52,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:53,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:53,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:55,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:56,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:34:59,(Sensemaking+bar-4),brush,1.0,bar-4,2
00:35:03,(Sensemaking+bar-4),pan,1.0,bar-4,2
00:35:03,(Sensemaking+bar-4),adjustView,1.0,bar-4,2
00:35:03,(Sensemaking+bar-4),range select,1.0,bar-4,2
00:35:05,(Sensemaking+log scale),repaintBg,1.0,log scale,2
00:35:05,(Sensemaking+log scale),repaintFg,1.0,log scale,2
00:35:23,(Question+undefined),clear,0.25,undefined,2
00:35:23,(Question+bar-4),brush,0.25,bar-4,2
00:35:24,(Question+bar-4),brush,0.25,bar-4,2
00:35:24,(Question+bar-4),brush,0.25,bar-4,2
00:35:24,(Question+bar-4),brush,0.25,bar-4,2
00:35:26,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:27,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:28,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:28,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:37,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:46,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:47,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:48,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:35:49,(Sensemaking+bar-4),brush,0.25,bar-4,2
