Time,State,action,reward,visualization,subtask,raw_actions
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:25,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:26,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:26,(Sensemaking+bar-4),observation,0.0,bar-4,2,brush
00:29:27,(Sensemaking+undefined),observation,0.0,undefined,2,clear
00:29:30,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:31,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:31,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:32,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:43,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:44,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:45,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:45,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:46,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:46,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:48,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:48,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:49,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:49,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:49,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:49,(Sensemaking+bar-4),explanation,0.5,bar-4,2,brush
00:29:53,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:53,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:54,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:56,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:57,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:58,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:29:58,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:00,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:01,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:02,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:02,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:02,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:02,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:02,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:03,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:04,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:04,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:04,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:04,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:04,(Sensemaking+undefined),explanation,0.0,undefined,2,clear
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+undefined),explanation,0.0,undefined,2,clear
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:06,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:07,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:08,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:09,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:10,(Sensemaking+undefined),explanation,0.0,undefined,2,clear
00:30:11,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:11,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:11,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:11,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:12,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:14,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:14,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:15,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:15,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:15,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:16,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:16,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:17,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:18,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:19,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:20,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:20,(Question+undefined),explanation,0.0,undefined,2,clear
00:30:20,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:20,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:20,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:21,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:21,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:21,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:21,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:21,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:22,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:23,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:24,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:24,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:24,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:24,(Question+bar-4),explanation,0.0,bar-4,2,brush
00:30:25,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:25,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:25,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:26,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:27,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:27,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:27,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:27,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:28,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:31,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:32,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:32,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:32,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:30:33,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:37,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:38,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:39,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:30:40,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:40,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:41,(Sensemaking+undefined),explanation,0.0,undefined,2,clear
00:30:41,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:41,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:42,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:43,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:48,(Sensemaking+bar-4),explanation,0.0,bar-4,2,brush
00:30:49,(Sensemaking+undefined),steer,0.0,undefined,2,clear
00:30:49,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:50,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:51,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:52,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:53,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:54,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:54,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:54,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:54,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:55,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:55,(Sensemaking+bar-4),steer,0.0,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:58,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:30:59,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:00,(Sensemaking+undefined),steer,0.5,undefined,2,clear
00:31:01,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:01,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:01,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:03,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:04,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:05,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:06,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:06,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:06,(Sensemaking+undefined),steer,0.5,undefined,2,clear
00:31:07,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:07,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:08,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:09,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:09,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:09,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:10,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:10,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:10,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
00:31:11,(Sensemaking+bar-4),steer,0.5,bar-4,2,brush
