['p12', '00:27:05', 'pan', 'geo-0-1', '0', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3840-4095-6x1-6144-6399-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-6x1-5888-6143-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4096-4351-6x1-6144-6399-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4096-4351-6x1-6400-6655-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-6x1-6144-6399-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-6x1-6400-6655-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4608-4863-6x1-5888-6143-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4864-5119-6x1-5888-6143-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4608-4863-6x1-6144-6399-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4608-4863-6x1-6400-6655-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4864-5119-6x1-6144-6399-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4864-5119-6x1-6400-6655-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-2816-3071-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-3072-3327-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-2816-3071-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-3072-3327-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '1', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-2816-3071-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-3072-3327-6x2-0-11-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-2816-3071-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-3072-3327-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-2816-3071-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-3072-3327-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '9', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-2816-3071-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-2816-3071-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-3072-3327-6x3-0-30-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '20', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-3072-3327-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-2816-3071-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-2816-3071-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-3072-3327-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-3072-3327-6x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-2816-3071-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '93', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-1792-2047-6x1-3072-3327-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-3072-3327-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2048-2303-6x1-2816-3071-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-3072-3327-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-2304-2559-6x1-2816-3071-6x5-0-29-1', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3584-3839-7x1-5888-6143-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '33', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3840-4095-7x1-5888-6143-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3584-3839-7x1-6144-6399-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3584-3839-7x1-6400-6655-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '20', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3840-4095-7x1-6144-6399-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-3840-4095-7x1-6400-6655-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4096-4351-7x1-5888-6143-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'pan', 'geo-0-1', '18', '0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-7x1-5888-6143-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4096-4351-7x1-6144-6399-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4096-4351-7x1-6400-6655-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-7x1-6144-6399-7x4-0-23-0', 'Exploration']
['p12', '00:30:31', 'tile cached', 'undefined', '0-4352-4607-7x1-6400-6655-7x4-0-23-0', 'Exploration']
['p12', '00:30:32', 'pan', 'geo-0-1', '12', '0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4864-5119-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4608-4863-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4608-4863-7x1-6400-6655-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4864-5119-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4608-4863-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-4864-5119-7x1-6400-6655-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'pan', 'geo-0-1', '8', '0', 'Sensemaking']
['p12', '00:30:32', 'pan', 'geo-0-1', '28', '-2', 'Sensemaking']
['p12', '00:30:32', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-2816-3071-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-3072-3327-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-2816-3071-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-3072-3327-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-2816-3071-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-2816-3071-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-3072-3327-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-2560-2815-6x1-3072-3327-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5120-5375-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5376-5631-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5120-5375-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5120-5375-7x1-6400-6655-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5376-5631-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:32', 'tile cached', 'undefined', '0-5376-5631-7x1-6400-6655-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:33', 'pan', 'geo-0-1', '2329', '3100', 'Sensemaking']
['p12', '00:30:34', 'zoom', 'geo-0-1', '7', 'Sensemaking']
['p12', '00:30:34', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-6144-6399-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-5888-6143-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-5888-6143-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-6144-6399-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-6144-6399-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-5888-6143-6x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-5888-6143-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-6144-6399-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-6144-6399-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-5888-6143-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-5888-6143-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-6144-6399-6x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-6144-6399-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-5888-6143-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-5888-6143-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-6144-6399-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-5888-6143-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-6144-6399-6x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-5888-6143-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-6x1-6144-6399-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-5888-6143-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-6x1-6144-6399-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-5888-6143-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-6x1-6144-6399-6x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8704-8959-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-8960-9215-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9216-9471-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9472-9727-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-8x1-12032-12287-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9728-9983-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-9984-10239-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-5888-6143-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-5888-6143-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-5888-6143-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-5888-6143-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-5888-6143-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-5888-6143-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-5888-6143-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-5888-6143-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4352-4607-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-5888-6143-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4608-4863-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:34', 'tile cached', 'undefined', '0-4864-5119-7x1-5888-6143-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '1', '-1', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '2', '-1', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '1', '-2', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '4', '-3', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '6', '-4', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '2', '-3', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '6', '-4', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '0', '-1', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '1', '0', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '0', '-1', 'Sensemaking']
['p12', '00:30:35', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:30:37', 'pan', 'geo-0-1', '4681', '6179', 'Sensemaking']
['p12', '00:30:38', 'zoom', 'geo-0-1', '8', 'Sensemaking']
['p12', '00:30:38', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18176-18431-8x1-24320-24575-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18176-18431-8x1-24576-24831-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18176-18431-8x1-24832-25087-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18432-18687-8x1-24320-24575-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18432-18687-8x1-24576-24831-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18432-18687-8x1-24832-25087-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18688-18943-8x1-24576-24831-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18688-18943-8x1-24320-24575-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18688-18943-8x1-24832-25087-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-19200-19455-8x1-24320-24575-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18944-19199-8x1-24320-24575-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18944-19199-8x1-24576-24831-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-18944-19199-8x1-24832-25087-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-19200-19455-8x1-24576-24831-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-19200-19455-8x1-24832-25087-8x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12032-12287-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12288-12543-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12032-12287-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12288-12543-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12032-12287-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12288-12543-7x2-0-11-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12032-12287-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12288-12543-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12032-12287-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12288-12543-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12032-12287-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12288-12543-7x3-0-30-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12032-12287-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12288-12543-7x4-0-23-0', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12032-12287-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-8960-9215-7x1-12288-12543-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12032-12287-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9216-9471-7x1-12288-12543-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12032-12287-7x5-0-29-1', 'Sensemaking']
['p12', '00:30:38', 'tile cached', 'undefined', '0-9472-9727-7x1-12288-12543-7x5-0-29-1', 'Sensemaking']
